# https://www.ngdc.noaa.gov/nndc/struts/form?t=101650&s=1&d=1
# removed events with missing lat or lon
# more datasets https://www.researchgate.net/post/What_is_the_greatest_online_data_set_for_earthquakes
LATITUDE,LONGITUDE
23.400,120.400
42.500,145.000
-12.300,-77.300
39.800,-75.200
46.200,14.700
38.000,21.000
39.700,44.400
-8.000,110.500
12.900,123.900
0.800,127.325
10.000,-84.000
38.400,-25.300
-4.000,127.500
-5.000,130.000
52.000,158.000
19.750,-72.200
36.500,22.300
9.600,39.800
40.500,50.000
34.400,70.500
24.000,89.250
43.600,93.000
-29.900,-71.300
16.500,-62.200
36.300,27.500
38.300,44.600
38.600,44.900
19.000,77.000
1.500,98.000
-7.200,114.000
42.000,146.000
-39.900,175.000
11.200,-84.800
11.000,-84.000
18.300,-66.800
-25.000,-66.000
13.100,-61.100
40.980,34.800
37.400,48.000
33.600,51.400
17.000,-100.600
17.000,-96.300
11.100,-74.500
-18.500,-70.400
46.100,14.500
39.100,26.200
12.300,39.000
23.583,68.367
24.100,120.500
1.480,124.850
-39.930,175.050
-14.000,-76.800
-27.350,-70.350
43.400,10.600
37.000,15.300
37.000,22.000
26.000,93.000
2.000,126.500
39.500,142.500
17.000,-96.300
-12.100,-77.100
-32.450,-71.270
-31.610,-71.180
-31.610,-71.180
38.700,-9.200
29.500,30.500
7.333,93.667
-6.670,108.550
37.000,138.000
46.000,152.000
-17.900,-149.900
17.000,-96.300
35.300,-2.970
37.200,15.200
24.100,120.500
-41.670,174.000
-41.300,174.500
7.300,-72.300
10.700,-71.600
-29.950,-71.370
14.000,143.300
55.000,166.000
55.000,166.000
42.800,17.700
27.800,102.300
34.700,104.900
37.800,-122.400
40.000,-122.000
10.400,-75.400
-33.320,-71.420
-27.350,-70.350
16.200,-61.400
46.300,8.000
41.000,15.700
40.500,19.700
40.500,19.700
41.200,20.200
36.500,28.800
36.200,55.000
25.100,62.300
32.500,-115.500
17.000,-100.000
17.000,-96.300
-12.100,-77.100
20.000,-75.800
38.300,-28.400
37.500,-25.300
39.900,41.300
37.100,58.400
27.700,68.800
1.500,98.000
37.500,105.200
-6.500,105.500
14.000,120.500
13.800,121.100
-3.700,128.200
-5.250,129.750
-5.000,130.500
-21.167,-175.167
35.500,-121.000
10.500,-64.200
40.900,15.200
40.800,15.200
38.250,23.500
29.600,52.500
14.000,123.000
26.200,127.600
35.500,139.500
47.000,154.000
57.000,-152.000
37.800,-122.400
34.400,-119.700
24.000,-104.400
19.800,-100.200
17.000,-96.300
13.800,-89.200
8.500,-83.000
8.500,-83.000
43.000,-0.100
43.800,7.900
44.300,11.800
39.300,16.300
39.500,20.500
38.060,45.030
29.100,107.100
0.800,127.400
-3.500,128.600
33.100,135.000
35.000,136.000
34.000,137.900
40.750,-124.200
37.800,-122.400
34.100,-118.100
17.000,-96.300
17.000,-96.300
15.910,-85.960
-33.000,-71.700
37.100,5.700
43.800,6.400
46.300,7.900
42.000,19.500
40.200,29.100
40.200,29.100
40.200,29.100
29.200,108.100
16.000,121.000
39.100,121.600
0.800,127.300
32.500,134.500
34.500,137.600
35.650,139.800
-41.250,175.000
-39.200,177.600
37.500,-122.300
17.000,-96.300
16.000,-88.000
37.100,-8.000
37.100,5.700
37.100,5.700
46.400,12.400
35.500,26.000
38.250,26.250
29.700,108.800
-8.500,116.000
3.670,125.500
40.500,143.500
35.000,-119.000
36.500,1.300
40.300,16.000
39.400,16.400
40.200,29.000
4.900,31.700
38.400,42.100
37.400,45.300
38.300,45.400
-8.000,115.500
1.350,125.200
1.350,125.200
34.800,138.300
-5.500,147.000
37.500,-122.000
19.200,-99.100
17.000,-96.300
-30.000,-71.400
38.200,-9.000
49.200,18.800
40.000,20.000
40.000,20.100
38.000,23.000
42.800,23.200
19.000,95.000
1.000,126.000
26.200,127.500
36.000,137.500
36.571,137.590
55.000,166.000
37.600,-122.300
13.700,-89.800
13.330,-87.810
-0.300,-78.500
-27.350,-70.350
43.400,11.300
42.800,13.100
40.200,25.800
39.900,41.300
40.700,48.500
-9.000,111.000
0.900,124.900
0.009,125.500
1.000,126.500
-4.600,129.900
-5.500,130.500
-40.850,145.320
-12.100,-77.100
18.520,-73.350
40.000,20.100
1.300,121.000
-1.250,128.500
37.500,-122.000
18.500,-77.900
-13.800,-73.400
-32.800,-68.800
46.000,12.000
38.200,22.200
13.740,41.550
1.000,97.500
1.000,97.500
-1.000,97.500
0.009,98.000
-1.500,100.000
39.100,121.700
38.500,142.000
32.700,-117.200
12.700,-87.000
7.000,0.400
40.300,19.300
38.300,20.500
38.800,30.500
35.000,59.000
52.300,106.700
35.500,111.500
23.400,120.000
14.500,121.000
44.000,6.200
38.250,26.250
36.500,28.000
40.500,29.100
38.530,30.550
38.000,47.600
38.100,48.200
43.800,87.600
26.000,100.100
-6.100,106.700
-7.500,109.300
14.500,121.000
14.500,121.000
44.600,141.500
-19.000,168.500
18.600,-97.500
18.200,-72.530
46.500,-53.700
33.380,45.980
38.250,48.280
30.600,57.000
-1.000,135.000
-19.500,-173.500
41.000,-124.500
38.500,-122.500
37.200,-121.900
-12.000,-77.100
37.700,15.100
39.400,26.200
33.200,44.260
29.600,53.100
-7.200,110.300
13.250,123.500
58.000,-152.000
19.000,-98.000
40.300,19.300
40.400,19.500
40.100,20.100
36.000,23.000
36.400,25.300
27.700,85.300
18.200,120.600
18.100,-65.100
18.400,-64.300
18.400,-64.300
10.900,-64.100
36.400,2.700
38.400,20.200
39.800,20.800
36.400,22.200
39.200,26.400
33.500,44.900
-7.800,110.400
25.340,121.910
55.000,-161.000
19.000,-155.500
37.700,-122.100
21.000,-101.000
21.200,-100.500
16.800,-99.900
16.800,-99.200
0.310,-78.180
0.810,-77.720
-36.700,-73.200
7.000,-73.000
-17.000,-72.500
-33.100,-71.700
-18.600,-71.000
-18.600,-71.000
18.100,-65.100
10.700,-63.100
37.600,15.133
40.000,41.700
41.200,43.800
36.300,56.300
41.200,69.600
24.500,91.500
32.400,117.800
-40.200,173.000
37.783,-122.417
37.783,-122.417
-12.100,-77.100
-16.400,-73.900
-39.900,-73.400
7.700,-73.300
-36.600,-73.000
7.500,-72.100
-30.000,-71.400
-19.600,-70.230
-19.600,-70.200
-21.000,-70.000
34.900,5.900
40.300,19.300
38.800,20.800
37.000,28.000
44.750,35.000
27.700,85.300
24.500,92.500
13.500,121.000
12.500,123.500
15.400,-96.300
14.083,-90.383
12.400,-86.600
47.400,-70.500
9.500,-69.500
-22.500,-68.900
39.280,16.280
39.200,16.300
38.500,22.500
38.500,22.500
30.000,99.000
7.000,125.400
20.700,-157.000
40.400,-124.200
18.200,-94.500
-13.000,-77.000
-13.650,-76.400
40.500,-73.900
-41.500,-73.000
-35.000,-72.500
-33.100,-71.700
-20.200,-70.200
18.350,-64.900
18.400,-64.600
37.300,58.300
0.500,123.000
7.400,124.200
9.203,124.673
52.200,-168.500
36.700,-118.100
17.000,-96.300
43.200,-71.530
-16.400,-71.500
5.500,-0.400
39.800,20.300
48.400,23.300
36.200,36.200
34.800,47.600
34.500,48.000
40.600,48.700
37.300,58.300
16.000,119.000
13.800,121.000
34.900,132.000
27.070,142.210
42.000,-124.000
13.640,-89.130
13.600,-89.000
8.960,-79.530
-32.300,-71.160
-23.600,-70.400
44.500,4.700
46.200,12.400
41.700,13.700
38.000,23.300
37.800,27.000
-5.500,146.000
28.200,-100.200
14.500,-90.700
10.400,-66.600
18.100,-65.100
10.500,-63.100
38.800,38.800
35.000,69.000
22.000,89.000
17.000,120.600
6.800,122.000
20.000,-105.000
20.700,-103.400
7.900,-72.500
18.300,-66.400
37.300,21.800
40.200,26.400
37.750,27.000
38.700,29.400
38.100,30.200
44.500,33.400
16.000,38.500
-6.900,108.300
16.300,120.300
13.600,123.200
-6.000,147.000
-18.500,168.000
-20.000,168.500
38.800,30.500
25.400,99.400
-3.000,127.250
-12.070,-77.150
3.880,-77.080
-24.000,-71.000
-21.500,-70.500
-19.600,-70.200
-20.200,-70.100
-21.200,-70.100
53.600,-166.400
34.100,-117.300
20.300,-103.400
13.500,-88.400
-12.000,-77.000
5.100,-75.500
-36.800,-73.000
-23.700,-70.400
-19.920,-70.335
-20.200,-70.100
-20.200,-70.100
10.300,-66.800
10.700,-66.500
46.200,16.800
40.800,29.000
27.700,100.800
6.900,125.100
-4.250,152.250
-19.000,168.500
-19.000,168.500
-19.000,168.500
34.227,-118.433
13.400,-89.100
9.500,-67.200
6.500,-3.300
37.500,15.000
29.000,33.000
37.800,47.900
37.500,57.400
33.200,104.700
9.800,125.500
55.800,-155.600
57.000,-136.000
22.400,-83.000
-31.620,-71.180
45.900,16.100
38.600,27.100
38.600,27.100
38.100,27.800
42.000,35.200
36.100,46.200
40.500,48.100
27.100,54.200
33.000,104.600
15.000,121.500
15.000,121.500
16.000,121.850
36.700,137.300
-38.850,178.850
11.500,-86.300
11.000,-84.000
17.970,-76.800
-19.600,-70.200
-20.200,-70.100
40.700,13.900
38.400,26.100
38.200,26.200
38.250,26.250
40.600,33.600
38.500,43.300
38.300,44.600
8.520,92.430
33.600,104.600
24.500,120.700
16.500,121.100
16.200,121.200
25.000,121.500
43.300,147.300
-16.000,179.000
17.500,-98.300
10.000,-79.000
-33.580,-71.630
-19.600,-70.200
46.000,14.200
40.900,14.400
8.567,81.233
38.100,115.500
23.800,120.500
-4.500,129.900
7.400,-76.900
40.700,13.900
38.300,26.200
38.100,46.300
27.500,52.300
37.900,112.500
13.400,-88.500
7.500,-79.000
40.600,-73.750
41.310,-72.920
36.950,-3.983
15.700,39.600
26.810,55.910
23.000,101.100
23.500,120.400
-16.000,179.000
20.800,-103.400
12.300,-86.800
2.500,-76.500
-20.200,-70.100
36.100,4.600
37.000,22.000
41.900,47.800
42.700,74.100
33.500,75.000
34.000,76.000
24.800,89.500
5.550,95.300
25.000,104.000
34.500,105.700
8.300,123.600
9.800,125.500
-2.500,127.500
32.900,-80.000
9.300,-70.400
37.100,21.500
5.600,95.300
31.000,-109.000
28.200,-100.200
17.700,-100.000
19.700,-74.400
35.580,0.330
43.900,8.100
44.200,12.000
39.600,16.300
38.300,22.800
43.100,76.800
5.400,96.000
23.700,102.500
10.700,122.600
13.700,123.300
9.950,-84.100
9.200,-69.800
10.300,-61.100
-34.500,-57.900
38.200,22.100
41.300,43.300
33.300,49.300
5.800,95.000
36.500,102.200
37.100,104.200
38.500,119.000
-34.500,172.700
17.700,-100.000
18.800,-99.000
6.800,-6.700
38.300,22.000
39.200,26.000
43.200,78.700
-7.000,113.500
13.500,121.000
1.000,126.250
32.800,130.700
36.600,54.600
-6.760,111.040
36.900,112.900
11.200,124.400
-4.500,129.900
48.000,-123.500
25.500,-103.500
36.500,1.800
38.300,43.200
5.400,96.000
37.100,111.900
-9.000,124.000
35.500,137.000
-37.400,174.400
38.500,-122.500
38.500,-121.900
31.500,-116.500
-18.500,-70.350
30.500,66.200
2.500,99.500
17.300,120.600
21.000,122.000
-3.000,127.750
37.000,136.800
14.000,143.300
-15.250,166.830
17.970,-76.800
41.750,16.000
40.200,19.700
37.700,20.900
37.700,20.900
44.200,21.200
40.500,25.500
38.300,38.300
37.200,58.400
41.200,80.300
41.700,82.800
30.500,101.500
36.600,101.800
6.900,125.800
42.500,145.500
43.300,147.500
-17.750,168.300
8.500,-71.700
9.400,-70.100
-32.000,-68.500
38.300,15.900
37.750,21.750
38.700,23.100
38.600,23.200
40.600,28.700
29.400,52.300
37.100,58.300
6.000,126.000
8.200,126.100
38.900,139.800
35.700,139.900
42.500,146.000
37.000,-89.400
40.667,-74.883
-18.000,-71.000
43.900,11.100
41.700,12.200
46.100,14.500
41.200,19.300
40.100,19.400
40.000,20.100
39.500,20.500
39.500,20.500
35.700,51.400
39.500,53.700
37.100,58.400
16.800,96.200
23.500,116.500
13.400,121.700
33.000,130.000
-8.400,150.100
-38.800,176.000
19.200,-104.000
17.600,-76.700
-33.000,-71.000
64.000,-21.000
43.700,8.100
38.500,45.000
37.800,48.300
30.300,57.100
37.000,71.000
39.700,75.900
38.000,76.000
-3.500,102.500
29.200,104.900
-8.250,124.750
40.000,141.000
36.500,141.000
39.500,144.000
43.500,146.000
17.000,-96.300
16.000,-95.000
-11.900,-76.800
18.500,-69.950
16.720,-62.180
16.500,-61.800
39.000,12.500
40.000,20.100
26.950,56.260
26.000,91.000
18.000,120.000
-6.800,120.800
24.700,121.800
6.000,122.000
6.000,122.000
12.000,124.000
12.000,126.000
12.000,126.000
12.000,126.000
-37.300,139.700
40.000,140.000
38.100,141.900
39.000,143.000
38.000,143.700
39.000,-124.000
38.200,-122.400
12.000,-86.000
-36.830,-73.030
42.400,13.000
43.600,16.700
39.750,20.750
37.750,21.000
36.500,54.900
39.800,76.600
39.100,113.000
38.600,142.000
52.000,172.000
60.000,-142.000
60.000,-140.000
60.000,-140.000
33.500,-117.000
17.000,-98.000
18.000,-77.000
10.400,-69.200
-21.970,-63.670
37.250,21.750
37.930,28.840
41.600,43.500
-3.000,128.500
-12.400,130.700
31.900,132.000
31.900,132.000
-5.000,148.000
-3.000,152.000
53.000,159.000
57.090,-153.480
58.600,-137.500
20.000,-105.000
20.000,-105.000
10.000,-85.500
4.600,-74.000
10.600,-66.950
11.000,-66.000
10.300,-63.300
40.300,43.100
-6.840,106.960
-0.030,127.250
36.500,133.500
-4.000,140.000
43.000,146.000
-5.000,148.000
-4.000,152.000
-10.000,165.000
51.450,-171.020
36.000,-120.500
11.000,-86.500
-2.000,-82.000
39.400,26.700
43.400,28.500
43.400,28.700
40.000,41.500
26.000,100.100
14.000,121.600
14.000,122.000
27.000,130.000
40.600,142.300
40.500,142.500
40.500,142.500
39.000,143.000
45.000,148.000
-22.000,170.000
-20.000,-174.000
52.400,-167.500
34.500,-120.500
29.000,-114.000
37.400,-113.500
17.600,-99.700
16.600,-92.600
14.710,-91.590
14.000,-91.000
13.500,-89.500
40.750,23.250
40.700,33.600
40.700,48.600
26.600,56.200
27.100,56.300
40.800,72.300
39.880,76.200
26.300,99.900
10.800,122.600
7.500,123.500
18.000,146.000
50.000,148.000
-8.000,150.000
-20.000,-175.000
61.560,-158.540
16.700,-99.200
15.000,-98.000
4.600,-74.000
-28.500,-71.000
-20.200,-70.150
44.300,10.000
38.100,13.400
36.000,23.000
32.200,35.300
39.100,42.400
39.100,42.500
40.900,42.700
35.200,58.200
48.000,98.000
-8.000,106.000
7.000,126.000
-3.000,127.500
14.000,143.300
-17.000,168.000
64.660,-148.080
9.200,-82.800
-1.000,-80.500
7.000,-79.000
41.800,23.200
41.800,23.200
37.750,27.000
31.200,100.900
-7.700,109.000
23.500,120.300
23.500,120.500
30.000,130.000
40.000,134.000
42.500,145.800
52.000,159.000
52.000,159.000
52.000,159.000
-40.500,177.000
50.730,-178.550
-27.500,-173.000
-1.000,-168.000
20.300,-103.400
9.850,-84.680
37.300,9.900
42.100,13.900
38.670,16.070
42.100,19.600
42.000,23.000
40.250,24.200
40.200,29.000
36.100,37.100
44.500,37.500
38.100,38.600
42.000,42.000
26.400,56.300
33.000,76.000
49.000,98.000
49.000,99.000
29.300,104.800
1.000,123.000
11.000,123.500
34.000,132.000
37.400,142.600
45.000,143.000
-4.000,149.000
53.000,164.000
-15.600,167.200
-17.700,168.300
-17.700,168.300
56.850,-153.900
37.670,-122.480
19.000,-113.800
1.000,-81.500
1.000,-81.000
-2.000,-79.000
3.900,-77.033
3.500,-76.200
4.600,-74.000
4.600,-74.000
-33.000,-72.000
-18.000,-71.000
-18.500,-70.300
10.500,-66.917
15.000,-61.000
14.000,-61.000
6.500,0.300
38.000,13.700
41.100,20.000
9.000,38.400
43.500,85.000
24.600,98.600
26.600,104.100
-22.000,109.000
24.500,118.500
23.400,120.400
23.600,120.500
34.000,138.000
-4.000,149.000
-7.000,149.000
51.050,179.690
-21.170,-175.730
52.590,-169.730
59.500,-135.500
28.000,-112.500
17.000,-100.000
18.200,-76.800
-8.010,-76.790
-13.200,-75.400
38.000,13.700
38.133,16.017
41.100,20.100
38.500,67.900
2.000,94.500
18.000,120.000
-2.000,121.000
3.000,122.000
14.000,123.000
14.000,123.000
13.500,123.000
1.000,127.000
-3.100,142.500
51.500,147.000
-7.500,153.700
19.000,-155.000
61.000,-146.200
17.000,-101.000
18.000,-99.000
-14.000,-78.000
38.170,15.580
36.500,70.500
26.639,96.866
-2.000,100.000
3.000,123.000
9.000,126.000
-10.000,129.000
45.000,150.000
-18.000,-179.000
41.800,-112.700
17.000,-101.200
16.800,-99.800
-26.500,-70.500
38.900,-8.800
35.600,-5.400
43.700,5.400
4.200,9.200
44.500,10.500
43.200,11.500
43.200,11.500
37.700,15.200
37.900,21.500
38.600,26.900
40.300,29.600
40.200,37.800
33.000,50.000
30.000,68.000
36.500,70.500
35.500,72.500
-2.000,101.000
24.400,103.000
25.000,121.500
24.400,121.800
8.000,127.000
32.000,131.000
35.400,136.300
34.500,141.500
34.500,141.500
12.500,145.000
-10.000,165.000
-15.500,167.200
52.000,175.000
16.800,-95.900
17.000,-85.000
10.000,-84.000
9.800,-84.000
35.300,-2.970
36.000,4.000
40.900,15.400
-8.000,31.000
40.900,34.600
35.000,122.000
25.500,122.500
9.000,125.500
4.500,126.000
4.000,127.000
33.000,138.500
42.000,145.000
-4.250,152.250
-16.000,166.000
-14.000,166.500
-8.000,167.000
-20.000,169.000
-19.000,169.500
60.500,-149.000
17.500,-102.500
17.000,-100.700
-20.000,-72.000
43.200,0.200
37.700,15.200
40.400,20.500
41.100,20.700
31.230,57.030
36.000,70.500
38.200,72.800
43.500,77.500
39.800,114.500
23.000,115.300
14.002,120.993
9.000,126.000
28.000,130.000
7.000,137.000
-4.250,152.250
51.800,156.000
57.500,-155.000
20.400,-103.200
19.900,-99.900
19.900,-99.800
-5.620,-80.413
-29.000,-62.500
64.000,-20.000
38.000,20.500
40.500,27.200
21.000,97.000
12.600,124.000
7.000,138.000
7.000,138.000
40.500,142.000
-20.000,-174.000
7.100,-80.600
-3.400,-79.600
-17.000,-74.000
-16.600,-73.300
-14.200,-72.900
39.600,16.200
43.500,25.500
26.800,53.700
28.400,102.300
24.150,102.450
5.354,126.121
9.500,127.800
-7.000,148.000
46.000,152.000
-5.000,154.000
47.500,155.500
-18.000,169.000
-19.500,169.000
-41.800,171.500
16.800,-92.200
-0.200,-78.200
-12.000,-76.600
-15.200,-73.200
-15.500,-73.200
-35.000,-73.000
-17.000,-72.000
43.500,10.200
37.700,15.200
38.800,20.600
38.250,23.250
37.820,30.270
39.200,36.000
43.500,91.500
-3.924,101.820
31.580,130.670
6.000,132.500
-1.829,136.943
39.200,139.800
22.000,143.000
-37.800,178.200
40.500,-117.500
32.800,-115.500
14.000,-89.000
14.560,-88.760
-18.500,-68.500
42.000,13.500
38.500,20.700
29.500,91.500
18.000,119.500
11.300,122.300
23.600,123.500
-3.644,133.695
-1.000,136.000
38.300,142.900
47.000,155.000
53.500,163.300
53.300,-170.000
11.000,-86.000
9.600,-82.000
18.500,-68.000
-21.000,-68.000
10.460,-67.770
-28.500,-63.000
46.300,14.600
38.817,15.233
41.000,37.000
30.000,81.000
-9.000,113.000
23.700,120.900
24.000,121.000
11.100,122.300
29.500,131.500
-3.000,135.500
-3.000,136.000
33.000,141.000
-4.000,144.500
-4.739,152.548
46.500,160.000
48.500,178.500
-29.000,-177.500
-29.200,-177.000
-15.500,-173.000
54.790,-169.120
15.000,-97.000
14.600,-90.600
13.820,-89.310
4.000,-74.000
43.500,12.100
42.500,12.700
41.700,13.600
43.600,13.700
45.900,15.600
28.000,104.000
-7.000,116.000
31.300,116.200
24.470,118.080
23.900,120.900
23.200,121.600
25.000,123.000
6.000,125.000
-7.500,128.000
42.500,131.000
-3.705,141.729
56.500,163.000
33.700,-117.000
14.000,-90.000
-28.500,-71.500
-26.000,-71.000
18.200,-68.200
18.500,-67.500
18.700,-67.189
34.500,58.200
24.500,91.000
26.900,103.000
23.500,117.200
20.400,121.950
5.500,123.000
6.500,126.500
-7.000,129.000
45.400,136.500
-3.500,142.500
45.500,151.500
44.500,151.500
-19.500,-176.500
-18.352,-172.515
13.690,-89.190
12.330,-88.291
44.000,11.500
43.500,12.100
41.400,12.600
41.600,14.200
39.400,20.500
12.000,122.000
8.000,126.000
-2.550,140.750
40.500,145.500
-4.806,153.859
-16.500,180.000
19.260,-96.970
-38.000,-73.500
-32.700,-68.400
44.300,10.300
40.500,19.500
40.200,20.000
42.000,44.100
36.601,105.317
23.500,122.700
0.870,122.920
-6.500,150.000
-19.919,168.530
38.700,-112.100
19.700,-104.300
15.000,-91.000
-2.500,-71.000
44.300,11.900
42.700,12.000
43.200,13.200
3.800,16.300
15.600,39.600
36.500,70.500
-11.000,111.000
0.700,117.900
40.130,124.380
7.000,126.000
8.000,127.000
-2.300,138.800
41.000,-125.500
-16.500,-73.000
-16.000,-72.500
-28.000,-72.000
2.500,-71.000
-2.500,-71.000
11.700,-70.850
-28.553,-70.755
36.300,1.300
45.200,12.700
44.400,20.400
36.500,70.500
5.500,95.200
-1.000,100.350
24.500,122.000
9.000,123.250
10.200,123.500
10.200,124.100
-3.300,128.900
32.700,130.300
-7.111,143.530
47.000,151.800
-43.000,173.000
40.800,-124.500
-0.400,-78.300
1.000,-77.500
5.200,-73.200
-28.750,-71.750
-18.500,-70.300
43.700,12.000
41.700,13.500
43.200,17.100
29.200,56.900
37.600,57.300
37.200,57.700
35.200,59.200
24.969,90.752
31.500,101.000
10.100,109.000
-7.700,109.200
6.500,124.000
9.300,125.000
-1.750,128.750
35.100,139.500
34.900,140.200
35.400,141.800
-4.539,153.107
-4.653,154.232
54.000,161.000
55.000,162.400
56.500,162.500
-1.600,-78.600
64.150,-21.950
35.100,5.200
42.500,12.700
43.800,13.200
40.000,42.000
39.700,42.800
36.800,83.800
-7.300,109.800
-7.300,109.900
16.000,118.000
8.500,126.500
6.500,126.500
35.500,139.500
49.179,142.436
44.737,147.416
-56.000,157.500
-49.500,159.000
60.000,-146.000
34.418,-120.196
46.400,-111.240
18.500,-107.000
12.200,-85.200
-26.000,-71.500
11.000,-42.000
43.200,10.800
43.200,10.900
46.100,12.200
44.200,12.200
40.200,16.100
38.000,30.500
41.200,42.800
28.500,51.200
34.600,58.100
27.000,100.000
25.700,100.400
-8.000,115.000
12.200,122.100
9.300,122.700
13.000,125.000
35.750,134.750
-18.500,168.500
20.500,-155.500
12.300,-85.800
-28.000,-71.000
37.973,-28.590
34.000,-4.600
44.600,10.700
41.500,13.800
38.567,14.833
42.600,18.500
41.000,19.500
36.500,27.500
40.700,43.700
25.600,100.300
-0.300,100.400
-0.700,100.600
-7.100,109.000
27.000,127.000
-3.500,138.500
-10.061,159.215
-9.674,159.519
-10.000,161.000
-49.000,161.000
57.690,-136.070
34.813,-120.774
32.500,-115.500
-44.600,-73.000
45.000,7.000
44.500,9.600
44.500,9.600
45.800,11.800
42.900,13.100
41.900,13.500
41.500,13.800
45.800,14.200
44.100,20.500
36.750,22.750
44.400,34.300
44.400,34.400
44.400,34.500
32.000,35.500
36.750,102.000
24.100,102.000
25.200,102.500
26.000,103.000
-0.700,119.700
23.000,120.500
35.600,135.100
37.900,142.000
34.200,142.000
55.663,160.039
-19.800,-174.345
49.000,-125.000
17.800,-97.600
17.750,-97.100
16.028,-97.036
16.000,-97.000
15.670,-96.100
-5.500,-79.000
-5.000,-78.000
-35.000,-72.000
-22.500,-70.500
-13.000,-69.500
-13.000,-69.500
44.200,9.200
42.900,11.600
46.400,13.000
38.800,16.000
38.000,23.000
38.000,23.000
38.000,23.500
42.100,25.000
42.200,25.300
40.800,26.800
38.100,27.400
37.300,57.900
31.600,60.000
-2.500,88.500
31.500,120.500
12.400,120.900
7.000,124.000
40.000,143.200
-22.000,170.500
51.000,-170.000
51.000,-131.000
42.900,-78.300
-23.000,-69.000
10.500,-64.200
44.690,-56.000
-54.000,-29.500
63.900,-21.700
40.200,37.900
32.200,49.700
37.800,57.600
37.500,58.000
36.500,70.500
25.200,97.200
25.500,98.000
40.700,111.600
8.500,127.000
31.700,132.200
49.800,154.800
52.500,171.500
-41.750,172.250
34.030,-118.643
12.100,-86.200
-28.500,-71.000
-24.700,-66.300
37.800,-4.500
36.000,-3.000
43.667,13.267
43.700,13.300
38.600,14.600
41.100,15.400
40.500,19.500
40.300,19.600
40.400,20.500
35.800,24.800
-4.050,39.667
38.100,44.700
35.800,52.100
38.400,68.500
25.500,90.000
17.400,95.500
18.200,96.400
17.300,96.500
25.800,98.400
30.000,100.000
26.800,103.000
-5.600,105.300
-9.300,114.300
32.200,119.400
23.200,120.600
23.200,120.600
1.200,124.570
35.000,139.000
-1.300,144.300
-4.423,145.460
16.100,-96.800
13.200,-85.700
-32.500,-72.000
54.000,1.067
44.300,10.100
44.300,10.100
44.900,11.400
44.400,11.600
46.300,12.500
42.700,13.000
37.700,15.100
40.600,20.800
41.000,22.500
38.000,23.000
39.200,46.000
29.800,67.300
47.100,89.800
25.600,96.800
25.400,96.800
-5.000,102.750
18.300,120.200
32.000,131.500
36.100,139.200
-3.417,142.077
40.500,142.500
-10.932,161.016
-9.968,161.194
-39.772,176.025
-39.500,177.000
-39.500,177.000
-32.000,-131.500
38.700,-117.800
19.242,-104.383
19.623,-103.919
19.081,-103.631
13.300,-88.500
12.000,-87.500
-12.000,-77.500
20.000,-75.800
10.500,-64.200
40.500,23.800
40.500,23.900
36.600,53.400
26.000,95.500
39.700,96.700
30.100,101.800
31.800,102.200
31.400,115.000
16.500,120.500
0.500,126.000
-3.570,128.350
-39.000,177.500
-25.500,179.200
-17.500,179.600
33.620,-117.970
12.000,-87.500
-2.000,-81.000
-20.000,-71.000
-22.000,-70.500
73.122,-70.014
6.900,0.600
37.400,13.000
42.000,14.200
36.800,27.200
32.100,56.000
29.500,102.500
31.900,103.400
-5.007,104.501
-5.151,104.528
38.100,142.400
39.224,144.622
-5.000,151.000
31.800,-115.500
41.700,-112.800
18.500,-105.500
15.000,-89.000
8.000,-82.500
-19.500,-69.500
38.200,-20.600
66.000,-18.250
37.919,40.211
37.919,40.211
26.773,86.762
23.700,102.700
41.000,108.800
17.500,119.000
24.800,121.500
-4.200,152.200
-11.139,165.503
-11.907,166.731
-40.500,175.500
46.600,-112.000
46.600,-112.000
16.500,-93.100
1.000,-77.500
42.900,12.700
35.800,25.000
40.500,27.500
39.300,40.600
36.300,53.300
36.300,53.500
29.500,66.800
5.500,94.000
29.400,102.300
28.700,103.600
24.200,120.500
24.800,120.800
24.600,120.800
24.300,120.800
35.000,138.000
36.600,141.400
-3.824,141.416
39.900,143.700
40.700,144.300
43.000,146.500
-9.800,161.000
13.200,-88.700
1.100,-77.600
1.200,-77.300
-24.500,-70.000
33.000,60.000
39.500,74.200
6.100,94.700
3.500,97.500
26.600,103.000
35.400,103.400
28.600,103.600
34.200,105.700
22.500,109.400
22.300,120.800
4.500,126.500
35.200,127.600
34.400,139.200
38.200,142.200
55.200,164.000
55.000,165.000
-21.500,-177.000
17.300,-99.300
16.700,-98.500
18.800,-97.500
13.500,-89.500
12.600,-87.200
-10.500,-76.500
36.400,7.500
36.500,70.500
35.500,97.600
-9.400,110.200
37.800,112.500
35.400,115.100
22.900,121.200
14.500,121.500
-3.000,132.300
44.500,149.400
-4.271,152.203
56.000,162.500
55.480,-158.370
52.200,-131.900
18.200,-99.500
16.100,-98.300
12.300,-86.900
12.200,-86.900
-0.300,-78.400
5.100,-75.500
39.400,33.800
21.700,99.500
-1.000,120.000
22.900,121.500
25.208,125.115
-5.250,130.500
-3.000,132.300
37.600,141.200
36.700,141.400
37.000,141.500
37.200,141.700
37.100,141.700
37.000,141.700
36.700,142.100
37.500,142.200
37.000,142.200
43.600,144.300
-6.000,147.800
-5.100,153.100
22.200,-79.100
-36.250,-72.250
-15.305,-72.190
