# http://floodobservatory.colorado.edu/Archives/index.html
lat,long
44.1768,-71.8819
21.5645,105.344
-40.5821,174.495
18.0078,-98.8272
25.9513,91.8551
45.5457,63.3028
3.04611,45.5127
61.4991,150.45
7.38157,80.2213
0.648437,32.7263
-31.4627,149.072
48.8353,20.8647
48.8573,19.3608
-7.16691,112.885
49.8767,19.1174
0.917951,42.9558
-17.6517,168.381
38.1987,73.0892
30.511,108.082
36.0394,107.668
31.1389,113.059
30.0976,104.391
23.4359,112.446
44.5387,-120.297
39.6918,69.2454
28.6274,105.065
28.2752,106.413
29.3931,112.799
47.0043,24.8346
46.6061,26.8101
38.2982,127.087
42.211,-88.0318
40.8863,40.2558
52.2417,117.806
46.5755,123.35
14.8371,44.4596
7.75432,34.023
11.8968,8.9692
26.56,-98.3212
35.0976,-77.4251
38.6122,140.77
17.1112,34.2833
29.24,86.8106
30.511,-84.6151
15.978,-92.6243
13.7574,2.69808
48.5204,132.906
29.6764,-92.5707
51.0242,4.98754
45.7638,16.833
20.4037,74.4164
15.0247,120.781
18.6733,-70.8401
30.6642,-87.05
38.9567,-94.1557
7.05753,-10.9621
35.5953,127.577
33.3288,134.163
11.0162,2.31523
8.84162,4.48983
35.8403,4.12995
37.142,54.2367
16.9811,121.589
16.1464,79.4042
-25.2628,-51.261
29.4084,-98.3901
5.93195,-0.150337
51.6904,-3.35863
13.3286,109.082
23.658,121.152
12.1801,-83.9413
36.7439,-95.4115
51.1161,8.67822
48.1222,23.4563
19.0446,-70.7941
-19.7957,34.3905
30.8786,-95.4957
15.9397,107.783
-8.57047,118.66
15.6947,107.967
14.4466,108.779
15.4994,-86.9888
-3.8614,18.9616
-6.83999,107.063
45.7332,-121.499
7.95553,81.3665
4.28471,103.263
15.5233,-87.3203
56.0881,-2.92996
-18.0546,179.037
39.2186,-86.4337
40.092,-82.9781
32.2778,-94.7091
-30.5573,29.8759
8.1918,126.134
-26.4204,151.005
-0.357822,102.854
15.5463,102.126
7.916,125.997
-5.50598,-74.7936
6.03141,-74.7482
49.2392,25.2381
-23.2947,33.4679
54.0603,-0.566246
-22.4264,116.293
-12.6952,-66.7448
48.7569,-97.211
2.72862,-71.5096
52.406,25.9533
8.22671,126.304
7.44822,80.6769
40.5341,-106.211
48.9515,8.09713
31.4841,111.865
-3.40199,-69.9695
64.5213,128.374
48.3676,9.92606
27.9323,116.149
24.9156,69.8959
29.9758,-102.409
34.8414,95.886
47.1999,25.4239
24.721,91.5543
18.0065,-99.0399
34.8414,133.427
37.6634,-97.1147
28.1269,103.202
28.5161,111.673
40.1935,66.3342
39.3177,-118.292
47.5891,21.9585
45.2537,20.1296
25.5968,89.6291
-33.4712,151.043
36.4956,105.127
36.7876,52.7616
43.794,-94.4195
14.7952,107.245
37.5661,128.133
15.5737,32.4508
13.4329,106.09
30.4623,98.9663
37.4688,47.6599
43.9886,-101.639
27.0564,111.384
23.9425,90.5917
19.8554,19.552
8.12201,-63.8563
23.4891,113.711
50.3392,-92.7549
45.2732,134.425
19.2674,-102.778
46.6241,25.6793
27.0353,117.386
7.6154,99.6797
9.64183,39.2098
11.1616,1.79199
14.8768,-90.5833
15.89,121.73
14.4546,7.555
38.6028,-76.7187
34.5922,135.664
24.975,116.022
14.8551,-86.0563
23.3997,88.9474
12.5634,5.9793
18.4562,-93.2456
19.5038,-70.9329
6.60512,11.938
-29.1447,30.0083
14.986,107.05
3.69145,37.5862
21.1735,85.3527
45.2358,3.51811
0.712298,18.6091
45.1703,-124.075
60.2789,32.7609
16.181,107.876
0.581347,43.3182
14.8223,104.168
7.55452,-73.4589
9.42058,-70.5443
42.6196,14.1524
-29.7176,30.4617
52.2254,-2.19884
8.99498,126.238
-24.8904,-49.3032
-14.1452,13.2462
-27.8219,31.712
7.19937,126.1
37.7227,-83.55
-31.2681,143.698
-15.7826,47.2957
13.7185,106.939
-16.5282,28.8479
-23.5253,119.171
-27.1696,-64.9075
49.2438,17.9439
-32.7002,25.6467
33.7394,-99.9306
46.7637,22.4154
22.5981,113.381
37.0091,-92.2469
0.422961,42.6386
15.2933,120.953
-9.27811,125.334
0.948344,-75.7319
41.1558,34.8693
23.5072,91.7119
12.1244,108.358
32.3632,105.491
27.4268,94.7981
-34.0886,-71.4062
6.87616,-74.6479
14.9726,-90.682
26.3867,119.531
25.5567,89.7361
14.9292,120.823
27.4163,109.248
11.2426,105.064
31.806,77.6925
27.094,94.643
-9.17889,-36.2564
47.1138,134.396
3.95416,9.67812
36.5465,56.6552
15.1121,103.811
17.1335,79.2098
10.5157,40.6091
35.6681,127.02
26.9607,80.4678
43.7739,132.058
19.9343,80.0385
11.5439,106.195
28.9955,89.3845
25.2293,113.483
14.7757,120.916
13.7974,-88.6266
41.7853,129.542
34.9498,137.306
14.9718,-90.639
-8.23498,-35.0369
6.19576,80.6155
43.8005,4.40411
17.2579,-100.301
24.0841,88.5453
6.74719,3.21802
18.2855,-88.3995
7.36097,-74.7861
12.2919,107.684
51.0974,0.222568
18.0568,-93.006
-29.9018,-50.9415
19.7057,110.075
45.5709,8.74789
39.6859,-0.537843
33.7958,-113.627
34.2249,-0.678384
31.8891,34.6702
13.0629,123.715
-7.32349,108.884
52.675,-0.67815
24.736,121.616
19.7397,-155.099
14.4934,121.177
30.6009,-99.3783
44.8503,7.74033
-7.63679,109.443
49.6165,-97.1989
10.7955,-69.3826
21.4998,39.7227
-31.1931,150.571
14.7895,108.567
7.60689,81.3113
-27.9422,31.9504
1.58123,99.8029
-0.057876,42.2678
8.93576,125.231
32.6274,48.4834
-3.14683,33.0966
1.16835,124.7
-8.73699,116.887
11.3819,122.682
-20.71,-44.4235
-18.2429,141.45
7.9462,81.4009
44.9481,15.1101
15.811,74.5207
-16.2016,33.5624
-10.6938,33.5624
50.3658,5.01154
-1.25302,36.9363
10.7585,123.05
5.38603,102.631
-14.9061,-67.148
-5.23556,30.3551
40.8045,-7.66736
-29.0025,151.002
2.3929,112.07
8.35604,125.845
-19.7861,-63.9475
-16.6038,130.974
41.5085,-90.3139
-6.80523,39.2368
47.9334,22.6433
42.0216,-4.18651
3.46568,101.591
37.5543,38.9544
-29.7152,152.865
-0.713264,-80.1188
24.5293,46.7364
47.6793,4.2198
41.1654,-8.54227
-16.0622,-69.7653
-14.9381,12.4762
50.0468,2.36843
-9.01065,13.5079
42.657,-90.4728
-11.8868,-73.9043
-15.449,-56.4701
50.7963,19.17
3.14709,101.717
52.0567,29.032
-30.3332,-56.7353
53.8396,56.1937
17.965,99.0754
37.4938,57.4197
36.1967,36.2137
18.0491,-66.841
6.90285,-72.9002
58.4897,106.619
16.3066,107.55
19.0665,-72.4737
-4.16936,15.4341
64.9787,-157.137
13.7261,-89.1824
24.4457,92.0058
22.2094,111.647
29.7675,-93.6825
-4.62266,-79.0662
44.6998,18.4902
26.4927,110.217
22.8284,71.2868
-8.39564,126.949
27.8773,84.82
5.67504,-0.290265
4.4351,8.98727
21.6636,105.853
22.9085,110.999
9.72651,76.423
55.2385,101.959
37.8401,-81.8767
21.0559,84.7987
54.2845,18.5736
36.6745,101.598
5.36056,-4.04727
22.6274,120.441
37.4727,127.063
30.7738,79.8583
39.5376,-84.5578
38.6073,48.0198
12.178,-84.2531
34.9888,73.2608
49.7291,20.8369
34.3591,104.681
14.5594,44.1874
37.3243,-81.566
23.5108,121.341
37.4727,127.063
29.2973,81.6241
0.81588,97.7536
25.9309,89.5736
-1.31485,122.413
12.5291,6.16667
37.0795,-83.0259
38.1066,126.694
16.378,44.0332
14.9967,34.4277
43.6492,133.797
34.6188,69.1549
36.8725,56.9063
18.3607,105.953
7.79888,122.872
9.32666,16.2605
32.6061,76.1481
30.0691,70.7261
11.7684,105.382
-33.8547,18.6043
12.0911,108.296
23.6726,106.122
0.652639,30.0151
11.7284,8.69841
19.39,109.503
27.8394,84.7936
26.7556,83.0513
-31.1727,-53.9487
26.5321,84.87
16.6646,103.442
10.5493,-9.22709
40.8829,14.2544
24.9949,121.29
15.2301,-92.607
31.0389,104.595
37.3785,54.98
18.0925,-102.052
18.1538,121.539
-2.59236,29.6461
-26.202,-51.1099
16.746,79.1214
37.0335,54.3165
26.6674,87.1208
43.9695,4.37317
-7.52386,109.305
6.96054,122.076
39.7238,127.109
-32.8972,-61.2148
14.8405,79.054
38.9667,-87.3397
22.6475,89.1688
44.9617,4.93584
14.4472,108.217
52.0555,0.482377
-7.59454,109.763
22.3394,-80.2017
-1.73326,29.3907
0.491533,42.5089
4.11128,102.092
9.17656,124.709
18.2233,-66.4289
36.6831,3.06793
29.8942,-99.8764
-0.145811,31.7964
10.2122,122.957
-19.5935,-40.7419
35.1833,-89.8684
37.7262,26.8198
36.7277,35.3204
5.42363,115.875
32.6068,48.3095
10.9806,124.939
-26.2199,30.242
3.55472,-76.3297
-23.963,35.4403
38.4324,27.2043
-21.2908,31.3674
34.9309,-91.7958
0.089204,18.3372
5.38603,102.631
-28.5644,29.8323
4.65766,103.134
32.9774,-7.25938
-22.5628,-43.1082
8.04111,100.193
-3.16741,-73.8067
41.1084,27.4119
35.5887,36.0191
3.39927,98.8125
48.1985,8.43803
40.7369,108.573
-16.1951,34.7346
47.8914,22.9156
-5.23305,119.618
-15.8146,-50.2531
8.25125,125.828
3.6716,125.462
-3.9968,103.346
5.64745,-0.196538
45.5001,37.8507
29.6686,53.018
3.59078,98.621
-6.21263,106.855
15.5553,-14.6405
35.6744,-85.6892
21.361,-157.92
55.4566,21.5702
-7.3271,112.792
10.4517,78.7843
-17.771,-41.6614
-13.4554,-73.808
-33.9204,151.113
-3.31867,29.1292
52.6695,-3.0139
-14.1158,132.042
-43.8051,171.889
-6.21263,106.855
42.1729,42.2864
-20.269,146.755
-6.95359,109.784
40.8259,71.4084
-16.5008,-68.1292
-11.8781,-50.4819
-18.0598,126.014
-17.7692,178.456
50.8573,47.8434
36.0858,67.8694
-1.74037,-80.0304
23.1932,35.4677
39.6906,77.3556
36.8924,-83.2183
-15.132,39.3032
48.2703,14.4178
8.84884,126.216
0.959578,97.7451
-15.77,-70.1647
38.1173,69.7335
28.4785,-16.2539
35.8345,64.8164
21.0961,39.8985
32.2875,53.3797
46.4874,-89.5756
-7.28558,108.216
-9.70422,120.032
7.3106,43.0631
24.9818,91.52
34.6133,62.9712
58.0454,67.2446
32.7318,-99.3162
4.67409,-75.6732
53.5916,156.653
37.2799,55.4285
-1.21807,36.9101
37.5469,-81.9867
-0.075707,33.5441
9.94557,-83.3602
39.1954,-88.2883
59.4398,-157.366
58.6923,64.5783
-18.2729,49.1842
17.2473,53.5803
22.052,104.442
-26.6767,-57.811
34.2866,67.0593
41.2484,-75.8722
13.2851,-86.7391
27.3326,111.889
24.4963,91.7747
62.8807,131.95
-30.1182,-70.1631
64.8048,94.2009
43.0853,25.6338
42.8491,-77.1518
1.78641,-74.0372
42.2633,-91.0233
35.6527,36.33
-32.4864,-55.9505
43.3672,82.5486
14.1031,-87.1782
47.137,10.6119
47.3407,-95.9064
33.2088,108.51
22.7803,105.025
55.5516,61.5509
5.64745,-0.196538
17.9643,-77.2006
43.5246,47.0419
44.533,-72.4438
22.0018,-79.4307
27.8034,95.3833
38.5499,68.8263
26.5167,118.078
28.0222,111.824
-29.9438,-51.5303
46.6027,24.6069
27.8524,116.52
25.3411,110.574
25.2225,90.9923
-37.2605,175.172
43.9929,43.255
48.8527,-94.0435
33.0246,107.99
54.5643,-6.1593
11.7891,107.069
22.342,88.9351
20.8681,73.6623
41.7532,45.5916
29.6633,115.253
29.5326,-98.3593
25.0185,110.702
25.8418,89.2696
37.0417,109.831
35.0369,128.436
7.05922,-70.7849
15.1817,43.7053
41.0922,-101.738
27.5752,83.3552
15.3403,120.563
38.0545,23.7749
35.3059,136.714
56.0839,98.4303
-36.9518,174.757
39.6197,2.68538
15.3651,-89.74
49.5355,16.6355
48.2057,101.339
27.2934,86.8796
10.5017,105.254
-31.2427,27.7078
37.4146,57.9285
49.059,21.2657
47.6469,26.178
7.56526,-69.3067
43.8822,132.38
14.6693,121.063
27.6961,85.3065
40.0017,35.0527
59.6028,-135.3
37.6146,48.0673
6.60559,3.28106
15.2291,44.008
46.3429,89.0049
37.2114,-80.6862
62.2333,-156.216
36.3468,65.9365
-34.0133,18.5798
41.8628,25.4251
53.9096,-1.44462
44.3828,28.3778
50.9544,13.2498
22.1084,103.689
45.9346,133.885
40.974,122.641
30.0167,71.2064
35.6268,104.559
24.4607,116.272
38.8933,125.66
47.0178,23.6741
37.2656,72.0219
26.7781,112.817
48.5684,13.0294
44.3276,38.6654
54.1958,-0.327314
30.5622,78.5235
30.6894,104.103
37.5233,55.5526
10.1745,122.971
28.8575,119.44
21.818,-100.932
-32.8972,27.7123
25.5714,99.4409
22.5644,104.679
39.7325,75.4151
17.1591,98.3612
35.8591,7.15889
16.7724,103.527
34.492,72.0269
22.4187,95.7534
-35.8628,-72.1311
12.6459,108.131
8.09142,-11.677
35.4377,128.621
45.9346,133.885
14.2785,-91.1326
38.0545,23.7749
21.5391,73.2201
42.8283,10.4002
15.1966,50.0785
44.0345,4.44759
-44.9509,168.593
25.5052,-99.3953
-3.08984,38.8525
29.6511,-96.0297
31.0424,-84.8804
20.7441,-88.0764
18.5778,105.175
41.3975,19.7738
14.9743,100.951
42.245,26.6294
29.8703,-90.0119
22.3815,-83.9795
35.7714,6.53339
34.6073,-89.9243
26.7222,-99.2878
41.5767,22.2186
11.8739,75.527
-31.072,-60.1011
47.6469,26.178
-1.34406,100.611
-31.6196,-57.9616
55.6032,-2.78675
60.3357,-150.891
29.6511,-96.0297
14.2062,108.878
-1.41562,40.0925
24.2694,113.385
7.91776,-74.2005
10.9485,79.0643
12.5292,109.03
10.6068,-61.2638
-10.9711,-74.6846
53.0005,-6.11673
44.8277,-63.8299
45.038,4.81011
-1.21267,36.9154
3.01659,18.4694
-43.6673,172.869
64.5052,-147.024
0.949211,34.0375
1.42576,42.3967
9.82661,-83.0841
3.11309,97.4355
59.9306,-151.454
33.1091,-7.0988
2.40946,102.695
45.8293,8.64237
40.1572,22.3897
-23.0153,-44.3263
-7.44041,112.39
43.7308,4.14588
38.9397,-122.478
8.4736,80.9935
0.977528,100.517
33.6966,35.6163
0.498246,35.9643
-33.3966,19.9104
-8.95956,13.3141
-4.65996,104.218
2.59221,101.909
40.2055,-124.001
-19.5723,169.432
31.8332,-92.6206
51.2646,-0.543564
49.2074,5.62514
-0.10174,34.8513
-14.7661,38.8747
-16.4857,-64.945
64.6959,-147.248
42.0601,21.6243
-37.1744,175.631
-22.4922,-43.1439
2.25216,111.881
-16.4711,179.528
-2.42875,113.005
37.282,67.1814
36.481,9.4368
-29.4558,-60.9786
-19.7931,-43.823
-16.4938,-68.1304
-20.9917,46.8211
2.4676,102.894
32.0541,34.8066
57.049,-2.49865
-17.9301,139.397
-13.3744,-70.4323
36.0582,9.36896
41.3473,15.9205
-17.2994,145.86
-0.112857,102.452
-22.4964,118.212
-13.2385,-72.102
-15.8735,-69.31
33.057,35.1782
47.2248,39.6729
-7.04676,107.641
-3.46055,102.64
-12.9125,39.834
1.31139,110.416
-23.7719,150.373
-14.3453,28.5651
34.3071,-119.012
-6.20813,106.847
-22.2781,146.722
-6.97319,107.604
48.983,-56.033
37.6968,-82.2846
27.5247,68.0677
-12.1764,21.7005
-10.4392,18.0146
-18.2289,127.857
-32.59,149.7
33.545,35.7737
34.4037,73.7749
31.4633,-90.0652
37.679,-80.6513
43.3022,-1.16593
-16.3458,31.1595
-29.2128,138.398
-17.9705,124.223
39.6089,22.2237
41.591,26.7148
38.0893,28.312
-11.8781,-50.4819
-21.3783,32.6645
37.411,-88.0179
41.8344,-1.03538
-14.0855,133.126
-16.0663,27.69
47.7159,-104.729
35.1516,-81.7756
-33.7569,20.1148
7.90993,-72.4921
5.21063,-75.5169
36.7476,67.3621
48.241,33.3194
-34.945,173.329
44.3837,133.058
6.34483,125.58
-3.09396,119.784
52.5773,25.203
37.1113,57.5828
31.5119,51.6194
-19.7644,34.9058
-8.78414,121.709
45.105,-63.9857
49.2409,42.8994
40.2225,47.1348
35.1172,61.7439
32.3342,-88.6506
-11.0006,33.784
38.043,69.2051
40.9417,47.1927
18.2528,-65.8269
55.4536,64.7393
52.5531,35.7082
23.361,58.5899
33.069,65.0691
34.958,69.2724
36.7242,69.2155
-0.139191,35.1979
33.9512,68.8736
-31.5791,-60.4971
-12.3152,43.741
-41.737,147.01
64.9771,-148.177
63.5313,42.3946
5.37112,44.6354
-4.40215,143.696
-1.50383,103.544
38.2891,-83.023
35.2142,-85.4845
1.50529,42.4167
36.9249,54.1224
-33.7036,151.153
46.6398,-87.7071
-19.1732,48.7801
6.61932,80.7878
26.5695,114.939
-14.3155,-170.682
38.5134,47.6991
15.5956,120.74
36.4378,68.9147
37.2228,-78.4955
47.3811,28.6068
62.8787,128.13
8.3491,-71.4704
53.3172,90.8345
18.8378,-97.089
43.7754,82.5109
41.2757,47.1515
30.9182,110.741
12.4276,9.78959
39.4652,67.7915
26.1706,90.8538
11.81,8.43421
19.0724,-98.1744
1.61614,-75.5816
6.21566,-75.5748
38.3574,-82.3633
11.7927,125.009
-9.01219,125.657
37.8703,70.6147
21.9239,91.9327
12.9158,74.9274
27.2672,-81.8936
21.3961,73.44
28.831,118.401
40.7146,-97.0958
36.6816,50.7762
-41.3947,172.993
7.04391,124.377
38.1986,70.9404
14.6208,-90.4913
32.5166,115.718
0.93959,34.1376
-34.433,-56.0038
39.7887,-85.9761
34.2175,69.1603
36.9277,69.4291
18.9389,-99.1635
28.593,84.053
20.5747,95.5035
34.9054,68.1237
43.1637,92.8839
57.8205,79.3162
28.7319,72.2101
33.492,69.5093
18.1132,-96.7656
32.4792,130.746
10.5003,-66.8589
16.5019,121.267
10.9021,41.0562
41.0649,-80.9253
21.2109,110.141
49.3241,103.35
43.6746,77.1033
6.28577,8.94298
10.4194,-63.3288
8.90315,-79.7265
10.1997,11.1736
6.92886,9.13461
47.944,124.702
63.9124,-149.976
15.3828,36.4589
21.9811,73.9596
35.8421,70.588
39.043,111.067
21.8714,103.048
10.9965,20.2497
51.2311,94.0334
12.6285,102.261
12.9815,107.896
46.0827,-71.9456
13.8844,34.0017
10.5416,106.447
37.8729,127.647
59.1934,27.3605
12.3948,4.73527
15.9392,-12.9402
26.3794,0.785585
19.1881,79.2948
42.8258,143.444
12.6343,10.0128
15.0724,120.827
52.124,101.83
-33.9746,18.5782
14.2117,-3.10202
9.41454,43.9989
32.3393,94.3294
35.5295,-115.508
38.1186,-84.6831
10.4016,40.4424
24.417,-110.799
37.864,127.024
21.1505,110.266
-43.0631,147.018
-41.6933,147.481
34.2795,-115.879
0.22722,34.2442
0.98718,35.6894
35.6812,107.985
44.866,28.815
44.7002,44.3698
20.6258,85.8936
30.0316,103.018
39.7344,-86.6173
38.5104,-96.3291
46.0812,13.2272
19.1059,-72.6439
10.5143,7.48686
10.5406,37.868
35.2335,72.0521
37.3311,-78.4245
39.8192,-75.4413
36.865,10.1861
39.0305,41.9462
19.4009,105.73
17.3728,101.593
35.2349,128.019
43.7231,4.15721
43.9155,10.3811
29.1709,81.8672
25.7276,118.581
9.35044,122.896
3.61275,98.7285
34.9865,71.0404
23.6058,-110.096
8.87752,11.9235
6.34987,80.3531
-41.1902,174.84
17.915,-93.6014
6.64704,100.097
27.6304,-99.2055
34.9894,0.110269
14.7675,108.846
12.5592,99.79
49.5023,-122.853
43.8129,40.7145
-29.9288,-53.2687
3.42853,98.0634
17.6099,121.774
-1.44887,30.2562
48.1,20
5.47488,-75.3122
-6.63283,147.419
12.9047,108.979
21.4209,39.8268
-27.5236,24.7996
-32.7122,-61.686
33.8989,-118.273
7.4768,-11.853
37.0912,-6.24949
34.9615,-2.91726
38.8759,-79.3157
-8.10688,112.552
46.1831,-75.9574
15.7298,-86.8593
10.6202,-75.0817
-22.6439,-43.3561
44.8217,4.94085
15.6116,108.35
19.4794,-70.9826
-37.8337,145.105
0.286528,101.494
9.06005,-72.3083
18.3702,-70.3175
3.59651,98.7288
4.81717,103.22
8.6548,99.6651
36.7779,9.22676
10.0941,-83.3059
5.41506,117.982
8.88198,125.766
-4.07513,37.7078
37.0067,30.7881
-16.7225,-65.0585
34.2005,-117.246
-1.04163,102.902
38.677,-85.3878
6.66256,-58.3564
-8.29307,-76.2224
29.4666,51.4395
-14.8766,-64.8904
-19.1711,141.148
-22.525,-44.6785
34.3173,62.1535
14.3526,45.3309
-22.5514,17.1124
1.62683,103.742
-25.399,32.8681
-41.4063,147.369
-16.048,15.2262
45.1809,63.7561
-10.0803,38.9875
53.1328,-3.78196
-7.63155,112.566
-14.5615,21.4274
-17.4825,44.6424
30.8406,46.1627
38.1568,27.9838
8.22929,125.744
-40.1531,175.533
-21.0923,120.087
-6.40958,108.144
-6.19397,106.838
3.28175,99.1245
-11.8781,-50.4819
-16.9769,134.694
-17.9451,124.624
-12.8522,-63.6763
-21.5563,116.975
51.9038,45.061
37.7875,-83.7764
-28.2218,153.22
-19.1865,34.5575
-5.87694,144.544
40.1622,44.585
-3.88165,-38.5546
45.3367,-73.772
44.7613,39.8068
1.86645,103.354
37.1562,-95.9635
-14.3938,49.3672
-6.93005,107.494
-13.875,143.299
-5.6766,145.509
45.289,18.0251
-21.4033,120.06
48.162,-97.9994
53.4739,34.4848
28.4909,-100.312
-17.7817,177.926
14.0626,44.5352
0.087035,35.2972
-13.1078,-72.5289
44.8661,17.7749
11.486,43.1004
51.9754,86.6102
17.0785,42.6602
24.8942,91.6947
21.2792,103.941
-6.66212,38.2289
35.7496,-93.2793
11.2164,40.7733
32.0697,-96.95
34.4441,45.9295
-0.527894,116.828
10.0137,-83.3808
30.8453,-96.5166
29.1622,117.428
17.0271,98.6007
41.9518,-90.0126
18.5255,-71.9034
30.2851,109.474
37.8801,-83.8407
47.8637,86.2589
-9.68179,-35.7698
37.9526,-121.357
42.0117,21.2685
25.9751,106.888
31.0405,-97.291
7.22966,-67.7953
12.1226,75.4747
42.3494,42.4108
43.4752,-88.7195
20.4286,-86.8897
59.1447,112.632
46.7407,27.0369
27.1983,106.151
6.4901,3.48641
-7.04642,-35.5898
17.1066,100.168
48.9058,18.0672
25.4989,85.8918
28.0894,111.683
12.4118,9.72517
13.1133,-84.8927
67.4199,134.049
44.5712,41.045
13.4405,144.722
7.37715,124.576
28.8637,104.834
17.5033,121.41
-39.6445,-72.7137
26.1245,98.8899
27.0864,86.2525
39.7967,-74.6219
37.6258,139.188
24.0014,110.433
44.3085,-78.3305
36.715,127.262
33.4219,114.77
36.4862,69.2846
27.8758,110.829
-38.3926,176.898
42.9478,42.6406
22.5609,105.869
40.7764,46.653
46.3703,26.5286
42.9703,123.994
48.9664,21.158
32.6528,-97.13
15.848,103.937
34.7498,-82.3471
33.6343,133.5
7.02107,124.577
41.176,107.649
21.0247,73.7641
17.3866,42.4899
15.3973,103.073
-34.0107,18.5736
5.5144,6.00639
10.0552,12.7303
28.418,120.833
47.3018,-68.2422
50.68,-4.67383
36.3928,-116.759
33.8068,133.488
41.2272,32.0379
10.4041,11.1989
15.5474,120.754
10.3179,105.824
34.7127,132.606
37.3684,-77.6284
44.4962,40.7769
30.5736,108.196
27.6084,-81.4393
41.3502,-0.007742
34.6172,-83.2347
24.4896,121.186
38.4896,125.899
43.3726,-92.8998
28.8006,-81.9664
9.01103,-79.5161
4.36347,95.9621
34.3146,136.368
24.6862,89.4002
-30.376,152.897
35.0456,135.516
0.312954,30.15
9.15024,-73.785
24.9787,121.607
6.1482,1.22378
4.40871,18.5304
3.03699,44.9301
52.1548,-7.82118
-2.0431,101.398
15.5327,-89.3114
-27.293,153.055
2.46938,31.4996
29.9969,-97.4818
10.881,-68.866
-26.5435,-57.5059
13.4313,123.387
8.91445,-72.3649
16.3889,121.706
8.43937,-77.8578
16.1973,107.437
15.1788,121.243
-8.04448,112.175
42.04,19.5485
44.5206,40.8956
-27.1808,-60.666
33.963,-89.5703
-29.1368,150.13
28.4261,51.7011
6.27156,101.592
7.93818,81.3147
-9.68549,14.649
-33.62,21.974
8.18351,98.8838
40.776,14.6179
38.2106,-85.3524
-40.9561,174.975
34.0959,-118.094
55.1831,-2.72643
37.2699,-113.736
9.8763,-83.129
-3.90354,104.432
6.60784,-58.0383
24.7876,40.6202
-21.4038,143.4
-38.0823,144.201
-18.154,35.7074
-22.1329,-49.3471
-25.0483,44.5669
-10.734,17.1667
-16.3459,-45.999
-38.1976,145.578
10.7731,-68.4074
26.1547,64.3806
7.58834,-72.9646
41.4282,26.4187
-6.95896,107.603
-17.634,-62.8697
43.5954,66.9818
24.3928,48.568
30.7184,66.9303
30.7384,61.8546
-17.7598,48.2834
24.212,3.95344
33.7656,48.8491
44.8319,78.8332
32.9589,46.294
-10.5871,31.1146
36.4835,66.1149
50.5111,21.6586
29.5182,68.3724
-25.0057,46.9769
-41.3731,173
33.5306,68.4509
42.219,-74.7348
6.35323,-74.3223
-6.12967,39.2955
45.6965,21.2129
6.2723,43.2861
42.6487,41.5522
3.69543,97.6622
0.795883,37.2384
33.7082,64.7671
37.9689,69.2506
-37.6649,176.118
-23.5269,-46.6149
24.598,91.6424
67.4743,26.3662
47.9353,135.157
43.1307,25.2691
34.4136,104.121
47.0515,35.8842
28.7151,108.103
-8.02432,-35.3711
42.0489,45.3243
50.8437,-114.424
39.4723,68.1036
44.3196,129.266
22.8027,120.345
37.18,70.7991
26.6914,117.773
0.542042,34.2361
54.2588,-1.02334
23.5449,111.322
34.272,71.5076
25.9614,89.1145
13.9466,-88.1982
31.6718,78.4423
-36.9575,-72.76
21.433,73.0739
21.3534,-97.65
20.9765,86.4305
-28.5195,153.289
30.6766,103.519
39.7282,126.499
24.1288,80.1999
43.8535,26.329
44.5627,125.501
30.923,73.5637
27.4363,87.0126
32.9554,130.955
45.7648,27.8629
32.6055,115.76
28.1203,120.856
6.05477,116.224
27.7023,104.262
17.9836,73.435
16.9772,79.9654
10.4097,122.905
20.9915,86.2759
37.6805,55.7931
40.8275,40.3862
35.6995,127.456
13.0351,24.7367
42.2671,24.4644
39.8858,81.8645
4.40507,18.4898
37.6813,55.8167
19.0685,99.3691
19.1699,104.857
41.8583,123.07
32.0585,112.263
7.41856,-11.6876
46.898,25.0422
7.35224,38.729
47.4865,9.57806
18.8116,-98.6578
25.886,83.2115
30.191,-90.3201
-41.5536,147.095
10.6656,10.9053
28.5839,118.554
32.3519,131.316
44.0571,4.18619
10.7071,105.735
30.3681,120.242
34.9305,71.0849
21.1139,82.5389
14.7558,-17.3737
15.301,120.983
28.1973,79.3734
18.7601,105.55
44.5848,27.3833
21.7139,73.4733
29.9816,-92.9979
19.2402,110.083
29.2938,80.5476
18.9643,37.373
12.5706,10.4374
15.9783,-93.2683
48.5713,-58.4653
17.0464,-11.9832
32.8686,109.423
13.9797,-89.5951
25.9561,119.21
34.5073,109.084
25.6406,88.977
17.1257,106.82
43.0798,-72.314
55.5114,-2.89794
41.8978,2.69698
3.50517,97.7538
22.4834,-83.3284
21.9409,87.9347
41.0532,16.8435
18.9658,-72.4696
12.7525,109.071
11.7804,78.7317
14.1106,-83.6336
15.6484,108.217
8.52116,-75.311
-33.5795,143.117
42.9478,3.00636
51.9151,-4.30097
18.1724,-76.937
15.5251,108.104
7.90959,79.9473
7.20467,100.124
40.4745,20.2064
13.607,108.583
51.8455,-98.249
10.0917,119.171
-17.2365,37.1689
27.1188,-10.8789
-4.13276,15.2131
39.494,-121.099
-8.02272,113.342
47.7171,19.5834
-6.38134,108.215
-23.2603,116.936
10.3192,-61.2393
6.89182,-58.6627
-25.4775,15.7126
41.5521,26.4726
17.0173,121.817
-16.0334,-63.4256
-22.5574,-43.3569
-8.44131,117.291
-6.8528,108.593
64.1501,11.9318
-17.8194,177.68
29.7338,35.5811
